Time,F0,F1,F2,,,,,,,,,,,
107.06,581,539,498,,,,,,,,,,,
107.09,582,538,521,,,,,,,,,,,
107.12,582,538,519,,,,,,,,,,,
107.16,582,537,516,,,,,,,,,,,
107.19,583,538,515,,,,,,,,,,,
107.22,582,537,514,,,,,,,,,,,
107.26,583,537,513,,,,,,,,,,,
107.29,583,537,513,,,,,,,,,,,
107.32,583,537,512,,,,,,,,,,,
107.36,584,537,512,,,,,,,,,,,
107.39,584,537,511,,,,,,,,,,,
107.42,584,537,511,,,,,,,,,,,
107.46,584,537,511,,,,,,,,,,,
107.49,585,538,511,,,,,,,,,,,
107.52,585,538,511,,,,,,,,,,,
107.55,586,538,511,,,,,,,,,,,
107.59,586,538,510,,,,,,,,,,,
107.62,586,538,511,,,,,,,,,,,
107.66,587,538,510,,,,,,,,,,,
107.69,588,538,510,,,,,,,,,,,
107.72,588,538,510,,,,,,,,,,,
107.75,588,538,510,,,,,,,,,,,
107.79,588,538,510,,,,,,,,,,,
107.82,589,538,510,,,,,,,,,,,
107.86,589,538,510,,,,,,,,,,,
107.89,589,538,510,,,,,,,,,,,
107.92,590,538,510,,,,,,,,,,,
107.95,591,538,510,,,,,,,,,,,
107.99,592,538,510,,,,,,,,,,,
108.02,595,539,510,,,,,,,,,,,
108.05,597,539,510,,,,,,,,,,,
108.09,582,540,510,,,,,,,,,,,
108.12,569,541,510,,,,,,,,,,,
108.15,580,542,510,,,,,,,,,,,
108.19,590,543,511,,,,,,,,,,,
108.22,588,545,511,,,,,,,,,,,
108.25,586,548,512,,,,,,,,,,,
108.29,585,551,512,,,,,,,,,,,
108.32,583,555,513,,,,,,,,,,,
108.35,582,538,514,,,,,,,,,,,
108.39,582,546,515,,,,,,,,,,,
108.42,581,546,517,,,,,,,,,,,
108.45,581,543,521,,,,,,,,,,,
108.49,581,541,523,,,,,,,,,,,
108.52,581,540,527,,,,,,,,,,,
108.55,581,539,523,,,,,,,,,,,
108.59,581,539,517,,,,,,,,,,,
108.62,581,538,511,,,,,,,,,,,
108.65,581,538,496,,,,,,,,,,,
108.69,581,538,517,,,,,,,,,,,
108.72,581,538,518,,,,,,,,,,,
108.75,581,538,514,,,,,,,,,,,
108.79,581,538,518,,,,,,,,,,,
108.82,581,538,522,,,,,,,,,,,
108.85,581,538,522,,,,,,,,,,,
108.89,581,538,518,,,,,,,,,,,
108.92,582,538,519,,,,,,,,,,,
108.95,581,538,522,,,,,,,,,,,
108.99,581,538,521,,,,,,,,,,,
109.02,581,537,520,,,,,,,,,,,
109.05,582,538,520,,,,,,,,,,,
109.09,581,538,519,,,,,,,,,,,
109.12,582,537,516,,,,,,,,,,,
109.15,582,537,514,,,,,,,,,,,
109.19,583,537,513,,,,,,,,,,,
109.22,584,538,512,,,,,,,,,,,
109.25,584,537,511,,,,,,,,,,,
109.29,585,538,510,,,,,,,,,,,
109.32,587,538,510,,,,,,,,,,,
109.35,590,539,510,,,,,,,,,,,
109.39,596,540,510,,,,,,,,,,,
109.42,578,542,510,,,,,,,,,,,
109.45,590,545,511,,,,,,,,,,,
109.49,585,552,513,,,,,,,,,,,
109.52,583,531,514,,,,,,,,,,,
109.55,582,547,518,,,,,,,,,,,
109.59,581,541,526,,,,,,,,,,,
109.62,581,539,509,,,,,,,,,,,
109.65,581,538,520,,,,,,,,,,,
109.68,582,538,515,,,,,,,,,,,
109.72,583,538,513,,,,,,,,,,,
109.75,584,537,511,,,,,,,,,,,
109.79,586,537,510,,,,,,,,,,,
109.82,589,538,510,,,,,,,,,,,
109.85,594,539,510,,,,,,,,,,,
109.88,591,540,510,,,,,,,,,,,
109.92,581,542,510,,,,,,,,,,,
109.95,590,545,511,,,,,,,,,,,
109.98,586,548,512,,,,,,,,,,,
110.02,584,554,513,,,,,,,,,,,
110.05,583,550,513,,,,,,,,,,,
110.08,582,535,514,,,,,,,,,,,
110.12,582,521,515,,,,,,,,,,,
110.15,582,539,515,,,,,,,,,,,
110.18,582,548,516,,,,,,,,,,,
110.22,581,547,517,,,,,,,,,,,
110.25,581,546,518,,,,,,,,,,,
110.28,581,545,518,,,,,,,,,,,
110.32,581,545,518,,,,,,,,,,,
110.35,581,545,519,,,,,,,,,,,
110.38,581,544,520,,,,,,,,,,,
110.42,581,543,520,,,,,,,,,,,
110.45,581,543,522,,,,,,,,,,,
110.48,581,541,524,,,,,,,,,,,
110.52,581,541,526,,,,,,,,,,,
110.55,581,540,529,,,,,,,,,,,
110.58,581,539,522,,,,,,,,,,,
110.62,581,539,508,,,,,,,,,,,
110.65,581,538,522,,,,,,,,,,,
110.68,582,538,518,,,,,,,,,,,
110.72,582,537,515,,,,,,,,,,,
110.75,583,538,513,,,,,,,,,,,
110.78,583,538,512,,,,,,,,,,,
110.82,584,538,511,,,,,,,,,,,
110.85,585,538,510,,,,,,,,,,,
110.88,586,538,510,,,,,,,,,,,
110.92,589,539,510,,,,,,,,,,,
110.95,594,540,510,,,,,,,,,,,
110.98,594,541,510,,,,,,,,,,,
111.02,571,542,510,,,,,,,,,,,
111.05,590,544,511,,,,,,,,,,,
111.08,588,546,511,,,,,,,,,,,
111.12,586,550,512,,,,,,,,,,,
111.15,584,552,513,,,,,,,,,,,
111.18,584,555,513,,,,,,,,,,,
111.22,583,556,513,,,,,,,,,,,
111.25,583,552,513,,,,,,,,,,,
111.28,583,525,513,,,,,,,,,,,
111.32,583,531,514,,,,,,,,,,,
111.35,583,543,514,,,,,,,,,,,
111.38,583,535,514,,,,,,,,,,,
111.42,583,521,514,,,,,,,,,,,
111.45,583,532,513,,,,,,,,,,,
111.48,583,548,514,,,,,,,,,,,
111.52,583,542,513,,,,,,,,,,,
111.55,583,522,514,,,,,,,,,,,
111.58,583,523,514,,,,,,,,,,,
111.62,583,536,514,,,,,,,,,,,
111.65,583,524,514,,,,,,,,,,,
111.68,583,531,514,,,,,,,,,,,
111.72,583,528,514,,,,,,,,,,,
111.75,583,524,515,,,,,,,,,,,
111.78,582,532,515,,,,,,,,,,,
111.81,582,549,515,,,,,,,,,,,
111.85,582,548,518,,,,,,,,,,,
111.88,582,545,520,,,,,,,,,,,
111.92,582,542,524,,,,,,,,,,,
111.95,582,541,528,,,,,,,,,,,
111.98,582,540,511,,,,,,,,,,,
112.01,582,539,501,,,,,,,,,,,
112.05,582,539,516,,,,,,,,,,,
112.08,582,538,518,,,,,,,,,,,
112.11,583,538,515,,,,,,,,,,,
112.15,584,538,512,,,,,,,,,,,
112.18,585,538,511,,,,,,,,,,,
112.21,586,538,510,,,,,,,,,,,
112.25,588,539,510,,,,,,,,,,,
112.28,591,540,510,,,,,,,,,,,
112.31,596,540,510,,,,,,,,,,,
112.35,591,541,510,,,,,,,,,,,
112.38,575,543,510,,,,,,,,,,,
112.41,590,544,510,,,,,,,,,,,
112.45,589,547,511,,,,,,,,,,,
112.48,587,549,512,,,,,,,,,,,
112.51,585,552,512,,,,,,,,,,,
112.55,584,554,512,,,,,,,,,,,
112.58,584,557,513,,,,,,,,,,,
112.61,583,556,513,,,,,,,,,,,
112.65,583,541,513,,,,,,,,,,,
112.68,583,546,513,,,,,,,,,,,
112.71,583,553,513,,,,,,,,,,,
112.75,583,549,513,,,,,,,,,,,
112.78,583,527,513,,,,,,,,,,,
112.81,583,534,513,,,,,,,,,,,
112.85,583,543,514,,,,,,,,,,,
112.88,583,521,515,,,,,,,,,,,
112.91,583,545,515,,,,,,,,,,,
112.95,582,549,516,,,,,,,,,,,
112.98,582,546,519,,,,,,,,,,,
113.01,582,542,525,,,,,,,,,,,
113.05,582,541,527,,,,,,,,,,,
113.08,582,539,517,,,,,,,,,,,
113.11,582,538,518,,,,,,,,,,,
113.15,583,538,513,,,,,,,,,,,
113.18,584,538,512,,,,,,,,,,,
113.21,585,538,510,,,,,,,,,,,
113.25,588,539,510,,,,,,,,,,,
113.28,592,540,510,,,,,,,,,,,
113.31,597,541,509,,,,,,,,,,,
113.35,573,542,510,,,,,,,,,,,
113.38,589,545,511,,,,,,,,,,,
113.41,585,551,512,,,,,,,,,,,
113.45,583,555,512,,,,,,,,,,,
113.48,582,536,514,,,,,,,,,,,
113.51,582,548,517,,,,,,,,,,,
113.55,582,544,519,,,,,,,,,,,
113.58,582,542,523,,,,,,,,,,,
113.61,581,541,526,,,,,,,,,,,
113.65,581,540,526,,,,,,,,,,,
113.68,582,539,526,,,,,,,,,,,
113.71,581,539,528,,,,,,,,,,,
113.75,581,539,525,,,,,,,,,,,
113.78,581,539,511,,,,,,,,,,,
113.81,582,539,520,,,,,,,,,,,
113.85,582,539,527,,,,,,,,,,,
113.88,582,539,527,,,,,,,,,,,
113.91,581,540,523,,,,,,,,,,,
113.94,582,540,527,,,,,,,,,,,
113.98,582,540,526,,,,,,,,,,,
114.01,581,541,524,,,,,,,,,,,
114.04,581,542,522,,,,,,,,,,,
114.08,582,543,520,,,,,,,,,,,
114.11,582,544,519,,,,,,,,,,,
114.14,582,545,517,,,,,,,,,,,
114.18,582,547,516,,,,,,,,,,,
114.21,582,539,515,,,,,,,,,,,
114.25,582,523,514,,,,,,,,,,,
114.28,583,523,513,,,,,,,,,,,
114.31,583,551,512,,,,,,,,,,,
114.34,583,556,512,,,,,,,,,,,
114.38,584,555,512,,,,,,,,,,,
114.41,583,542,513,,,,,,,,,,,
114.44,583,529,513,,,,,,,,,,,
114.48,582,523,514,,,,,,,,,,,
114.51,582,542,515,,,,,,,,,,,
114.54,582,548,516,,,,,,,,,,,
114.58,582,546,517,,,,,,,,,,,
114.61,582,544,519,,,,,,,,,,,
114.64,582,543,521,,,,,,,,,,,
114.68,582,541,525,,,,,,,,,,,
114.71,581,540,526,,,,,,,,,,,
114.74,582,540,522,,,,,,,,,,,
114.78,581,539,504,,,,,,,,,,,
114.81,582,539,510,,,,,,,,,,,
114.84,582,538,521,,,,,,,,,,,
114.88,582,538,519,,,,,,,,,,,
114.91,582,538,518,,,,,,,,,,,
114.94,582,538,517,,,,,,,,,,,
114.98,582,538,516,,,,,,,,,,,
115.01,582,538,516,,,,,,,,,,,
115.04,582,538,516,,,,,,,,,,,
115.08,582,538,516,,,,,,,,,,,
115.11,582,537,517,,,,,,,,,,,
115.14,582,538,517,,,,,,,,,,,
115.18,582,538,518,,,,,,,,,,,
115.21,582,538,520,,,,,,,,,,,
115.24,582,538,521,,,,,,,,,,,
115.28,582,538,518,,,,,,,,,,,
115.31,581,538,496,,,,,,,,,,,
115.34,581,539,497,,,,,,,,,,,
115.38,581,539,493,,,,,,,,,,,
115.41,581,539,517,,,,,,,,,,,
115.44,581,539,528,,,,,,,,,,,
115.48,581,540,528,,,,,,,,,,,
115.51,581,540,526,,,,,,,,,,,
115.54,581,541,526,,,,,,,,,,,
115.58,581,540,527,,,,,,,,,,,
115.61,581,540,527,,,,,,,,,,,
115.64,581,540,525,,,,,,,,,,,
115.68,581,540,520,,,,,,,,,,,
115.71,581,539,499,,,,,,,,,,,
115.74,581,538,518,,,,,,,,,,,
115.78,581,538,517,,,,,,,,,,,
115.81,582,538,514,,,,,,,,,,,
115.84,583,538,512,,,,,,,,,,,
115.87,584,538,510,,,,,,,,,,,
115.91,586,538,510,,,,,,,,,,,
115.94,590,539,509,,,,,,,,,,,
115.98,596,540,510,,,,,,,,,,,
116.01,572,542,510,,,,,,,,,,,
116.04,589,546,511,,,,,,,,,,,
116.07,585,552,512,,,,,,,,,,,
116.11,583,555,513,,,,,,,,,,,
116.14,582,543,516,,,,,,,,,,,
116.18,581,544,521,,,,,,,,,,,
116.21,581,541,526,,,,,,,,,,,
116.24,581,539,496,,,,,,,,,,,
116.27,581,538,520,,,,,,,,,,,
116.31,582,538,515,,,,,,,,,,,
116.34,582,538,512,,,,,,,,,,,
116.37,583,538,511,,,,,,,,,,,
116.41,584,538,510,,,,,,,,,,,
116.44,586,539,510,,,,,,,,,,,
116.47,589,539,509,,,,,,,,,,,
116.51,592,540,509,,,,,,,,,,,
116.54,595,540,509,,,,,,,,,,,
116.57,594,541,509,,,,,,,,,,,
116.61,584,541,509,,,,,,,,,,,
116.64,567,542,510,,,,,,,,,,,
116.67,579,543,510,,,,,,,,,,,
116.71,591,544,510,,,,,,,,,,,
116.74,590,545,510,,,,,,,,,,,
116.77,588,546,510,,,,,,,,,,,
116.81,587,547,511,,,,,,,,,,,
116.84,586,548,511,,,,,,,,,,,
116.87,585,550,511,,,,,,,,,,,
116.91,584,553,512,,,,,,,,,,,
116.94,583,557,512,,,,,,,,,,,
116.97,582,534,514,,,,,,,,,,,
117.01,581,550,515,,,,,,,,,,,
117.04,581,545,520,,,,,,,,,,,
117.07,581,542,525,,,,,,,,,,,
117.11,581,540,527,,,,,,,,,,,
117.14,581,539,506,,,,,,,,,,,
117.17,581,538,518,,,,,,,,,,,
117.21,582,538,514,,,,,,,,,,,
117.24,582,538,512,,,,,,,,,,,
117.27,584,538,510,,,,,,,,,,,
117.31,585,538,510,,,,,,,,,,,
117.34,588,539,509,,,,,,,,,,,
117.37,591,540,509,,,,,,,,,,,
117.41,595,540,509,,,,,,,,,,,
117.44,596,541,509,,,,,,,,,,,
117.47,593,542,509,,,,,,,,,,,
117.51,566,542,510,,,,,,,,,,,
117.54,588,543,510,,,,,,,,,,,
117.57,590,544,510,,,,,,,,,,,
117.61,589,545,510,,,,,,,,,,,
117.64,588,546,510,,,,,,,,,,,
117.67,586,548,511,,,,,,,,,,,
117.71,585,551,511,,,,,,,,,,,
117.74,584,554,512,,,,,,,,,,,
117.77,583,557,513,,,,,,,,,,,
117.81,582,551,513,,,,,,,,,,,
117.84,582,531,514,,,,,,,,,,,
117.87,581,547,515,,,,,,,,,,,
117.91,581,547,516,,,,,,,,,,,
117.94,581,545,518,,,,,,,,,,,
117.97,581,544,520,,,,,,,,,,,
118,581,543,523,,,,,,,,,,,
118.04,581,542,524,,,,,,,,,,,
118.07,580,541,526,,,,,,,,,,,
118.11,581,541,527,,,,,,,,,,,
118.14,580,541,525,,,,,,,,,,,
118.17,581,540,526,,,,,,,,,,,
118.2,581,540,522,,,,,,,,,,,
118.24,581,539,496,,,,,,,,,,,
118.27,581,539,521,,,,,,,,,,,
118.3,581,539,517,,,,,,,,,,,
118.34,582,538,514,,,,,,,,,,,
118.37,583,538,511,,,,,,,,,,,
118.4,584,539,510,,,,,,,,,,,
118.44,586,539,510,,,,,,,,,,,
118.47,590,540,510,,,,,,,,,,,
118.5,595,541,510,,,,,,,,,,,
118.54,588,544,511,,,,,,,,,,,
118.57,586,552,512,,,,,,,,,,,
118.6,582,552,514,,,,,,,,,,,
118.64,582,548,517,,,,,,,,,,,
118.67,581,543,525,,,,,,,,,,,
118.7,581,540,509,,,,,,,,,,,
118.74,581,539,521,,,,,,,,,,,
118.77,581,538,516,,,,,,,,,,,
118.8,582,538,512,,,,,,,,,,,
118.84,583,538,511,,,,,,,,,,,
118.87,585,539,510,,,,,,,,,,,
118.9,589,540,510,,,,,,,,,,,
118.94,595,541,509,,,,,,,,,,,
118.97,576,543,510,,,,,,,,,,,
119,587,548,511,,,,,,,,,,,
119.04,583,557,513,,,,,,,,,,,
119.07,582,542,516,,,,,,,,,,,
119.1,581,544,522,,,,,,,,,,,
119.14,580,541,522,,,,,,,,,,,
119.17,581,539,521,,,,,,,,,,,
119.2,581,538,515,,,,,,,,,,,
119.24,582,538,512,,,,,,,,,,,
119.27,584,538,510,,,,,,,,,,,
119.3,586,539,510,,,,,,,,,,,
119.34,591,540,509,,,,,,,,,,,
119.37,595,541,510,,,,,,,,,,,
119.4,579,543,510,,,,,,,,,,,
119.44,588,547,511,,,,,,,,,,,
119.47,584,554,512,,,,,,,,,,,
119.5,582,543,514,,,,,,,,,,,
119.54,581,549,517,,,,,,,,,,,
119.57,581,544,523,,,,,,,,,,,
119.6,580,541,527,,,,,,,,,,,
119.64,580,540,495,,,,,,,,,,,
119.67,581,539,519,,,,,,,,,,,
119.7,582,538,514,,,,,,,,,,,
119.74,582,538,512,,,,,,,,,,,
119.77,584,538,510,,,,,,,,,,,
119.8,586,539,510,,,,,,,,,,,
119.84,592,540,509,,,,,,,,,,,
119.87,596,542,510,,,,,,,,,,,
119.9,589,546,511,,,,,,,,,,,
119.94,584,556,513,,,,,,,,,,,
119.97,581,550,517,,,,,,,,,,,
120,581,542,526,,,,,,,,,,,
120.04,581,539,522,,,,,,,,,,,
120.07,582,538,512,,,,,,,,,,,
120.1,584,539,510,,,,,,,,,,,
120.13,589,540,509,,,,,,,,,,,
120.17,595,543,510,,,,,,,,,,,
120.2,587,550,511,,,,,,,,,,,
120.24,583,536,514,,,,,,,,,,,
120.27,581,545,521,,,,,,,,,,,
120.3,581,541,511,,,,,,,,,,,
120.33,581,539,520,,,,,,,,,,,
120.37,582,539,514,,,,,,,,,,,
120.4,583,539,511,,,,,,,,,,,
120.43,585,539,510,,,,,,,,,,,
120.47,588,540,509,,,,,,,,,,,
120.5,595,541,509,,,,,,,,,,,
120.54,565,542,510,,,,,,,,,,,
120.57,591,545,510,,,,,,,,,,,
120.6,586,550,511,,,,,,,,,,,
120.63,583,556,512,,,,,,,,,,,
120.67,582,540,514,,,,,,,,,,,
120.7,581,550,516,,,,,,,,,,,
120.73,581,546,520,,,,,,,,,,,
120.77,580,543,525,,,,,,,,,,,
120.8,581,541,529,,,,,,,,,,,
120.83,581,540,495,,,,,,,,,,,
120.87,581,539,522,,,,,,,,,,,
120.9,581,539,517,,,,,,,,,,,
120.93,582,539,514,,,,,,,,,,,
120.97,582,539,512,,,,,,,,,,,
121,583,539,511,,,,,,,,,,,
121.03,584,539,511,,,,,,,,,,,
121.07,585,539,510,,,,,,,,,,,
121.1,587,540,509,,,,,,,,,,,
121.13,590,540,509,,,,,,,,,,,
121.17,593,541,509,,,,,,,,,,,
121.2,597,541,509,,,,,,,,,,,
121.23,585,542,509,,,,,,,,,,,
121.27,571,543,510,,,,,,,,,,,
121.3,587,544,510,,,,,,,,,,,
121.33,588,546,511,,,,,,,,,,,
121.37,586,550,511,,,,,,,,,,,
121.4,584,555,512,,,,,,,,,,,
121.43,582,525,514,,,,,,,,,,,
121.47,581,548,517,,,,,,,,,,,
121.5,581,543,523,,,,,,,,,,,
121.53,581,541,528,,,,,,,,,,,
121.57,581,539,518,,,,,,,,,,,
121.6,581,538,517,,,,,,,,,,,
121.63,582,538,513,,,,,,,,,,,
121.67,583,538,511,,,,,,,,,,,
121.7,585,539,510,,,,,,,,,,,
121.73,588,540,510,,,,,,,,,,,
121.77,597,541,510,,,,,,,,,,,
121.8,591,545,511,,,,,,,,,,,
121.83,584,553,513,,,,,,,,,,,
121.87,581,547,520,,,,,,,,,,,
121.9,581,540,494,,,,,,,,,,,
121.93,582,539,514,,,,,,,,,,,
121.97,584,539,510,,,,,,,,,,,
122,589,540,509,,,,,,,,,,,
122.03,588,543,510,,,,,,,,,,,
122.06,586,553,512,,,,,,,,,,,
122.1,582,545,517,,,,,,,,,,,
122.13,581,541,528,,,,,,,,,,,
122.17,581,539,518,,,,,,,,,,,
122.2,583,538,511,,,,,,,,,,,
122.23,585,539,510,,,,,,,,,,,
122.26,592,541,509,,,,,,,,,,,
122.3,571,544,510,,,,,,,,,,,
122.33,586,552,512,,,,,,,,,,,
122.36,583,525,515,,,,,,,,,,,
122.4,582,543,524,,,,,,,,,,,
122.43,581,540,496,,,,,,,,,,,
122.46,582,539,515,,,,,,,,,,,
122.5,583,539,511,,,,,,,,,,,
122.53,586,539,510,,,,,,,,,,,
122.56,592,540,509,,,,,,,,,,,
122.6,578,543,510,,,,,,,,,,,
122.63,588,549,511,,,,,,,,,,,
122.66,583,555,514,,,,,,,,,,,
122.7,582,547,519,,,,,,,,,,,
122.73,581,541,528,,,,,,,,,,,
122.76,581,539,521,,,,,,,,,,,
122.8,582,538,514,,,,,,,,,,,
122.83,583,538,511,,,,,,,,,,,
122.86,585,539,510,,,,,,,,,,,
122.9,590,540,509,,,,,,,,,,,
122.93,599,542,510,,,,,,,,,,,
122.96,590,546,511,,,,,,,,,,,
123,584,557,513,,,,,,,,,,,
123.03,582,548,518,,,,,,,,,,,
123.06,582,541,522,,,,,,,,,,,
123.1,582,539,518,,,,,,,,,,,
123.13,583,539,511,,,,,,,,,,,
123.16,586,539,510,,,,,,,,,,,
123.2,594,541,509,,,,,,,,,,,
123.23,572,544,511,,,,,,,,,,,
123.26,585,555,512,,,,,,,,,,,
123.3,582,547,517,,,,,,,,,,,
123.33,581,542,528,,,,,,,,,,,
123.36,581,539,521,,,,,,,,,,,
123.4,582,539,513,,,,,,,,,,,
123.43,584,539,510,,,,,,,,,,,
123.46,587,540,509,,,,,,,,,,,
123.5,596,541,510,,,,,,,,,,,
123.53,571,544,510,,,,,,,,,,,
123.56,587,551,511,,,,,,,,,,,
123.6,583,548,514,,,,,,,,,,,
123.63,582,548,518,,,,,,,,,,,
123.66,581,542,526,,,,,,,,,,,
123.7,581,540,508,,,,,,,,,,,
123.73,582,539,516,,,,,,,,,,,
123.76,583,539,512,,,,,,,,,,,
123.8,585,539,510,,,,,,,,,,,
123.83,589,540,509,,,,,,,,,,,
123.86,598,542,510,,,,,,,,,,,
123.9,592,546,511,,,,,,,,,,,
123.93,585,555,512,,,,,,,,,,,
123.96,582,542,516,,,,,,,,,,,
124,581,544,524,,,,,,,,,,,
124.03,581,541,515,,,,,,,,,,,
124.06,582,539,517,,,,,,,,,,,
124.1,583,539,512,,,,,,,,,,,
124.13,585,540,510,,,,,,,,,,,
124.16,589,541,509,,,,,,,,,,,
124.19,597,542,509,,,,,,,,,,,
124.23,592,545,510,,,,,,,,,,,
124.26,586,554,512,,,,,,,,,,,
124.3,583,528,514,,,,,,,,,,,
124.33,582,546,521,,,,,,,,,,,
124.36,581,541,525,,,,,,,,,,,
124.39,582,540,520,,,,,,,,,,,
124.43,582,539,513,,,,,,,,,,,
124.46,584,539,510,,,,,,,,,,,
124.5,587,540,509,,,,,,,,,,,
124.53,597,542,509,,,,,,,,,,,
124.56,591,547,511,,,,,,,,,,,
124.59,584,557,514,,,,,,,,,,,
124.63,582,545,524,,,,,,,,,,,
124.66,582,540,519,,,,,,,,,,,
124.69,583,539,512,,,,,,,,,,,
124.73,586,539,509,,,,,,,,,,,
124.76,595,541,510,,,,,,,,,,,
124.79,592,546,511,,,,,,,,,,,
124.83,584,528,514,,,,,,,,,,,
124.86,582,543,526,,,,,,,,,,,
124.89,582,540,517,,,,,,,,,,,
124.93,584,539,510,,,,,,,,,,,
124.96,591,541,509,,,,,,,,,,,
124.99,590,546,511,,,,,,,,,,,
125.03,584,522,515,,,,,,,,,,,
125.06,582,542,528,,,,,,,,,,,
125.09,582,539,517,,,,,,,,,,,
125.13,584,539,511,,,,,,,,,,,
125.16,588,540,510,,,,,,,,,,,
125.19,600,542,510,,,,,,,,,,,
125.23,589,550,512,,,,,,,,,,,
125.26,584,530,516,,,,,,,,,,,
125.29,582,543,528,,,,,,,,,,,
125.33,582,540,519,,,,,,,,,,,
125.36,584,539,512,,,,,,,,,,,
125.39,586,540,510,,,,,,,,,,,
125.43,593,541,510,,,,,,,,,,,
125.46,576,545,510,,,,,,,,,,,
125.49,587,554,512,,,,,,,,,,,
125.53,583,534,516,,,,,,,,,,,
125.56,582,544,526,,,,,,,,,,,
125.59,582,541,508,,,,,,,,,,,
125.63,583,539,514,,,,,,,,,,,
125.66,584,539,511,,,,,,,,,,,
125.69,587,540,510,,,,,,,,,,,
125.73,596,542,510,,,,,,,,,,,
125.76,582,545,510,,,,,,,,,,,
125.79,587,555,512,,,,,,,,,,,
125.83,583,535,516,,,,,,,,,,,
125.86,582,544,527,,,,,,,,,,,
125.89,582,540,510,,,,,,,,,,,
125.93,583,540,514,,,,,,,,,,,
125.96,585,539,511,,,,,,,,,,,
125.99,587,540,510,,,,,,,,,,,
126.03,596,542,510,,,,,,,,,,,
126.06,586,545,510,,,,,,,,,,,
126.09,586,555,512,,,,,,,,,,,
126.13,583,538,516,,,,,,,,,,,
126.16,583,543,527,,,,,,,,,,,
126.19,582,540,520,,,,,,,,,,,
126.23,583,539,512,,,,,,,,,,,
126.26,586,540,510,,,,,,,,,,,
126.29,594,542,510,,,,,,,,,,,
126.32,593,548,511,,,,,,,,,,,
126.36,584,544,516,,,,,,,,,,,
126.39,583,542,494,,,,,,,,,,,
126.43,583,539,513,,,,,,,,,,,
126.46,586,539,510,,,,,,,,,,,
126.49,597,542,510,,,,,,,,,,,
126.52,590,552,512,,,,,,,,,,,
126.56,584,549,521,,,,,,,,,,,
126.59,583,540,522,,,,,,,,,,,
126.62,584,539,511,,,,,,,,,,,
126.66,590,541,510,,,,,,,,,,,
126.69,592,547,511,,,,,,,,,,,
126.72,584,549,518,,,,,,,,,,,
126.76,583,541,517,,,,,,,,,,,
126.79,584,539,512,,,,,,,,,,,
126.82,589,540,510,,,,,,,,,,,
126.86,567,545,511,,,,,,,,,,,
126.89,585,533,515,,,,,,,,,,,
126.92,583,542,519,,,,,,,,,,,
126.96,584,539,513,,,,,,,,,,,
126.99,587,540,510,,,,,,,,,,,
127.02,599,543,510,,,,,,,,,,,
127.06,589,555,513,,,,,,,,,,,
127.09,584,548,522,,,,,,,,,,,
127.12,583,541,514,,,,,,,,,,,
127.16,584,539,512,,,,,,,,,,,
127.19,587,540,510,,,,,,,,,,,
127.22,599,542,510,,,,,,,,,,,
127.26,591,550,512,,,,,,,,,,,
127.29,585,528,516,,,,,,,,,,,
127.32,583,543,529,,,,,,,,,,,
127.36,584,540,519,,,,,,,,,,,
127.39,585,539,512,,,,,,,,,,,
127.42,588,540,510,,,,,,,,,,,
127.46,598,542,510,,,,,,,,,,,
127.49,594,547,511,,,,,,,,,,,
127.52,586,555,514,,,,,,,,,,,
127.56,584,546,523,,,,,,,,,,,
127.59,583,541,511,,,,,,,,,,,
127.62,585,540,513,,,,,,,,,,,
127.66,588,540,511,,,,,,,,,,,
127.69,598,543,511,,,,,,,,,,,
127.72,591,552,513,,,,,,,,,,,
127.76,585,550,522,,,,,,,,,,,
127.79,584,541,522,,,,,,,,,,,
127.82,586,540,513,,,,,,,,,,,
127.86,593,543,513,,,,,,,,,,,
127.89,595,552,516,,,,,,,,,,,
127.92,589,555,526,,,,,,,,,,,
127.96,589,546,528,,,,,,,,,,,
127.99,591,545,517,,,,,,,,,,,
128.02,602,548,517,,,,,,,,,,,
128.06,592,563,522,,,,,,,,,,,
128.09,589,546,528,,,,,,,,,,,
128.12,591,545,517,,,,,,,,,,,
128.16,603,551,518,,,,,,,,,,,
128.19,590,555,533,,,,,,,,,,,
128.22,589,545,519,,,,,,,,,,,
128.26,598,548,517,,,,,,,,,,,
128.29,592,528,525,,,,,,,,,,,
128.32,588,545,519,,,,,,,,,,,
128.36,597,548,517,,,,,,,,,,,
128.39,591,557,533,,,,,,,,,,,
128.42,590,545,518,,,,,,,,,,,
128.46,608,552,519,,,,,,,,,,,
128.49,589,548,510,,,,,,,,,,,
128.52,592,547,518,,,,,,,,,,,
128.56,599,564,523,,,,,,,,,,,
128.59,590,547,523,,,,,,,,,,,
128.62,597,549,518,,,,,,,,,,,
128.66,593,553,532,,,,,,,,,,,
128.69,591,547,520,,,,,,,,,,,
128.72,608,553,520,,,,,,,,,,,
128.76,592,552,505,,,,,,,,,,,
128.79,595,549,520,,,,,,,,,,,
128.82,600,568,526,,,,,,,,,,,
128.86,591,548,522,,,,,,,,,,,
128.89,603,551,520,,,,,,,,,,,
128.92,591,553,538,,,,,,,,,,,
128.96,592,547,518,,,,,,,,,,,
128.99,600,564,523,,,,,,,,,,,
129.02,590,547,521,,,,,,,,,,,
129.05,600,549,519,,,,,,,,,,,
129.09,591,554,538,,,,,,,,,,,
129.12,592,547,518,,,,,,,,,,,
129.16,601,560,522,,,,,,,,,,,
129.19,590,547,524,,,,,,,,,,,
